A_reqA,A_reqB,N_robot,reqAonRobot,reqBonRobot,S_door_opening,S_door_closing,S_reqA_driveToDoor,S_reqA_driveFwd,S_reqA_driveBack,S_reqA_driveAround,S_reqB_driveToDoor,S_reqB_driveFwd,S_reqB_driveBack,S_reqB_driveAround,S_robot_driveToDoor,S_robot_driveFwd,S_robot_driveBack,S_robot_driveAround,S_changePolicyToOpen,probA,probB,Z_robot,comm_same_room,R_robot_choosing_mean,R_robot_choosing_low,R_robot_choosing_up,R_robot_reachDoor_A_mean,R_robot_reachDoor_A_low,R_robot_reachDoor_A_up,R_robot_driveThru_A_mean,R_robot_driveThru_A_low,R_robot_driveThru_A_up,R_robot_driveFwd_A_mean,R_robot_driveFwd_A_low,R_robot_driveFwd_A_up,R_robot_driveBack_A_mean,R_robot_driveBack_A_low,R_robot_driveBack_A_up,R_robot_driveAround_A_mean,R_robot_driveAround_A_low,R_robot_driveAround_A_up,R_robot_delivered_mean,R_robot_delivered_low,R_robot_delivered_up,R_robot_reachDoor_R_mean,R_robot_reachDoor_R_low,R_robot_reachDoor_R_up,R_robot_driveThru_R_mean,R_robot_driveThru_R_low,R_robot_driveThru_R_up,R_robot_driveFwd_R_mean,R_robot_driveFwd_R_low,R_robot_driveFwd_R_up,R_robot_driveBack_R_mean,R_robot_driveBack_R_low,R_robot_driveBack_R_up,R_robot_driveAround_R_mean,R_robot_driveAround_R_low,R_robot_driveAround_R_up,X_robot_goFast_A_mean,X_robot_goFast_A_low,X_robot_goFast_A_up,X_robot_goSlow_A_mean,X_robot_goSlow_A_low,X_robot_goSlow_A_up,X_robot_success_A_mean,X_robot_success_A_low,X_robot_success_A_up,X_robot_fail_A_mean,X_robot_fail_A_low,X_robot_fail_A_up,X_robot_goFast_R_mean,X_robot_goFast_R_low,X_robot_goFast_R_up,X_robot_goSlow_R_mean,X_robot_goSlow_R_low,X_robot_goSlow_R_up,X_robot_success_R_mean,X_robot_success_R_low,X_robot_success_R_up,X_robot_fail_R_mean,X_robot_fail_R_low,X_robot_fail_R_up,N_robot_avail_mean,N_robot_avail_low,N_robot_avail_up
30,30,100,1,1,30,30,9,9,9,27,9,9,9,27,1,1,1,3,10,0.1,0.9,0.1,0.1,0.0,0.0,0.0,8.964574860740115,8.768953007158386,9.160196714321843,0.020049363025684958,0.01938728506850552,0.020711440982864395,9.016695494028347,8.86964649620364,9.163744491853056,8.97882074001051,8.711513975172357,9.246127504848664,26.738995913525297,26.113065307363726,27.36492651968687,0.0,0.0,0.0,1.0093414459991665,0.98826467910603,1.0304182128923032,0.005387689340804824,0.005088523128916646,0.005686855552693002,0.9857370784176833,0.9600296524772958,1.0114445043580709,1.00557528842693,0.9846605199220976,1.0264900569317625,2.9925830467949406,2.94085805464178,3.044308038948101,1.7264859173499871,1.6736328245106673,1.782786054063432,1.8354247158409758,1.783289656724335,1.8906999501826967,1.3918354256275876,1.3518291415192314,1.4342818299993112,0.34732370061688966,0.341224541714114,0.3536448644242729,1.7129243081454977,1.660754442708456,1.7684781359780208,1.8553581671522017,1.8029402627182216,1.910915290793805,1.6295986079338831,1.56890962430052,1.6951716949074864,0.09271329842139837,0.0909935459944265,0.09449930877898773,0.3591172939788171,0.34858082273456065,0.3696537652230735
30,30,100,1,1,25,35,9,9,9,27,9,9,9,27,1,1,1,3,300,0.1,0.9,1,1,0.0,0.0,0.0,8.995381291229117,8.750820710905192,9.239941871553043,0.1665873177597278,0.15913958784435733,0.17403504767509825,8.988069900299465,8.761750689410158,9.21438911118877,8.960569494748537,8.818271991927409,9.102866997569665,26.920239643817364,26.16209961054981,27.67837967708492,0.0,0.0,0.0,1.0163166812539115,0.9885716418323679,1.0440617206754552,0.044680390875040984,0.042080905139788675,0.047279876610293294,0.9979697661290596,0.9817586604855375,1.0141808717725818,0.9997962428709242,0.9751825153768386,1.0244099703650096,2.9879832478278816,2.9406133218481196,3.0353531738076436,0.4201881717527072,0.3892011113723176,0.45653626087196975,2.880222686808762,2.8061899996089927,2.958267470053752,0.34937493709457834,0.32568832671275505,0.3767771257730858,0.07026299335499957,0.06555142548570503,0.07570430888172389,0.4200470578680556,0.3888392902335036,0.4567013518806771,2.826121820021252,2.7611385174721863,2.894237605141655,0.3997907814737144,0.3697225746669656,0.4351826181002067,0.018839805137683473,0.017911934773034696,0.0198690579974632,3.290128444714385,3.2092618619732183,3.370995027455552
30,30,100,1,1,30,30,9,9,9,27,9,9,9,27,1,1,1,3,10,0.1,0.9,0.1,0.5,0.0,0.0,0.0,8.967691840147694,8.746764496624314,9.188619183671074,0.1022637027382467,0.09882482184027742,0.10570258363621597,8.959653654247832,8.755624653001513,9.163682655494151,8.894739574785461,8.672321253487098,9.117157896083825,27.028670959858815,26.548580844685585,27.508761075032044,0.0,0.0,0.0,0.9975267130096619,0.9805530328812728,1.014500393138051,0.03110394595801164,0.029605912149917566,0.03260197976610572,0.9901933171846862,0.9732756221484987,1.0071110122208737,1.0021973444907453,0.9851879120638523,1.0192067769176383,2.9688735423673793,2.9018636652542953,3.0358834194804634,1.744029261022358,1.6928639501328948,1.7983838162418548,1.8329910530709985,1.790737917416067,1.8772863311469534,1.3916693964980975,1.34526048763463,1.4413947533023457,0.35380070030332933,0.34396599281979146,0.36421435070859587,1.7354269589127553,1.680680190996156,1.7938604812250385,1.8309780067915775,1.7942515078837649,1.8692394320476775,1.6242143872594612,1.575621933651944,1.6758994158021134,0.10726437289419141,0.10541245715775642,0.10918252219502818,0.3575751307084189,0.349612126070486,0.3655381353463518
30,30,100,1,1,30,30,9,9,9,27,9,9,9,27,1,1,1,3,10,0.1,0.9,0.1,1,0.0,0.0,0.0,9.007271495926567,8.82719409574129,9.187348896111843,0.19716654759132748,0.19066513032505955,0.20366796485759542,9.02129368625824,8.886631284235321,9.155956088281158,9.01781866109362,8.817182196168217,9.218455126019025,27.007857916727,26.464754334305347,27.550961499148656,0.0,0.0,0.0,0.9974363630660561,0.9803209403178056,1.0145517858143067,0.06307381866806407,0.05958000030176832,0.0665676370343598,0.9974073618055015,0.9822501069750484,1.0125646166359545,0.9947375880280362,0.97966372268865,1.0098114533674225,3.0035646333794044,2.9513168990162213,3.0558123677425875,1.8308168807776126,1.7579651087624024,1.9099677907439845,1.7477096611904746,1.711955709745107,1.7849889004332424,1.480456428057888,1.4237615047133125,1.5418538499886396,0.3567999971579036,0.34699890536922123,0.36717085183579423,1.824369721106168,1.7527802309861031,1.9020561459416963,1.751160735718088,1.7138862405893365,1.7900926067907517,1.707253851199343,1.6468502062951578,1.772257210214934,0.11620812225352149,0.11352898972612548,0.11901675880159447,0.3549546168143114,0.34658494363058406,0.36332428999803873
30,30,100,1,1,25,35,9,9,9,27,9,9,9,27,1,1,1,3,300,0.1,0.9,10,0.1,0.0,0.0,0.0,8.969178802898485,8.81862301726075,9.11973458853622,0.016742771581336115,0.016237008257997974,0.017248534904674255,8.98414762705864,8.727884251498919,9.24041100261836,8.974231341653764,8.797482032702025,9.150980650605504,27.17108512247891,26.621556112546788,27.720614132411033,0.0,0.0,0.0,0.9960248464717074,0.9787719290518486,1.0132777638915662,0.003920811387370382,0.003774492004285766,0.004067130770454998,1.0022400925206747,0.9794923334604952,1.0249878515808541,0.9946256770656848,0.954777639752417,1.0344737143789526,3.0418387144237915,2.98553148903701,3.098145939810573,0.2467790688365318,0.2336104642787889,0.26152098752088976,2.2821519241863566,2.2302291184228444,2.3365500271499804,0.20638358457541084,0.19154603859561756,0.22371283615965526,0.04197646537567716,0.039441175145168934,0.044860084690708006,0.2515105763429912,0.23785228475811682,0.26683304212251757,2.2802025747571673,2.2292049658426656,2.333588162122595,0.2410173791927665,0.2284338240284693,0.25506811678316077,0.010126532677872264,0.00961861815037305,0.010691078872457448,25.157273857484103,24.549697008955068,25.76485070601314
30,30,100,1,1,30,30,9,9,9,27,9,9,9,27,1,1,1,3,10,0.1,0.9,1,0.1,0.0,0.0,0.0,8.997187064363544,8.818484120589469,9.17589000813762,0.020170048647530435,0.019429309963325977,0.020910787331734893,9.06490957486446,8.827403888704541,9.302415261024379,8.985746484965324,8.84786033831819,9.123632631612457,27.021524269263928,26.41496028394011,27.628088254587745,0.0,0.0,0.0,0.9951621054859435,0.9762837328698439,1.0140404781020431,0.005471928992007465,0.00521917440611304,0.00572468357790189,0.9931376217431741,0.9784429293753999,1.0078323141109482,0.9986105547436308,0.9790142539047162,1.0182068555825454,3.027518391357928,2.9567057932993333,3.0983309894165227,1.6400083595139936,1.5779176550510885,1.7071857337701808,1.8098024823411165,1.767314606762557,1.8543835763729173,1.3253147809874213,1.2689732285041402,1.3868918400123802,0.33759283465052675,0.32806507529854717,0.3476905630059775,1.6222633310856003,1.562963069426108,1.6862408661533606,1.8087934741368645,1.770069060248163,1.849250160377205,1.5657119552273115,1.519481233200865,1.6148441249612262,0.09084856667219204,0.08882089366194044,0.09297098113357614,3.4450283726009623,3.3439932965429224,3.546063448659002
30,30,100,1,1,30,30,9,9,9,27,9,9,9,27,1,1,1,3,10,0.1,0.9,1,0.5,0.0,0.0,0.0,8.948233619744503,8.776022732248096,9.12044450724091,0.1022232274625589,0.0985587496097723,0.10588770531534548,8.95383768525052,8.702418926119417,9.205256444381622,8.960580553539021,8.803395444168297,9.117765662909745,26.891006102965225,26.36661783609122,27.41539436983923,0.0,0.0,0.0,0.9824117781603746,0.9551254311359566,1.0096981251847925,0.030880151973017814,0.02928449634932563,0.032475807596709996,0.9976157942987364,0.9723698003924812,1.0228617882049915,0.9954451644010491,0.9762777274676898,1.0146126013344086,3.0409946363228815,2.967819212234936,3.114170060410827,1.6911975192523065,1.6361548905039789,1.750072502037484,1.7659278920823083,1.7161727108053877,1.8186542111683703,1.3438636362207326,1.3062275278806803,1.3837328932785922,0.3440202370297036,0.33731739508324515,0.35099486429071,1.6875468457423137,1.627159295867852,1.752589389158963,1.786658450842875,1.744690215763903,1.8306955295447325,1.5812623409840922,1.5221463483173356,1.6451556789403416,0.10505809005277379,0.10322159514552114,0.10696111768596821,3.4567938462066383,3.3619508870763735,3.551636805336903
30,30,100,1,1,30,30,9,9,9,27,9,9,9,27,1,1,1,3,10,0.1,0.9,10,0.1,0.0,0.0,0.0,8.915652961491169,8.724895029550538,9.1064108934318,0.020726976928338674,0.02016250307724425,0.021291450779433098,8.95182125312882,8.770240793267696,9.133401712989944,8.992808427222354,8.861178637698206,9.124438216746501,27.02356423358123,26.557402452421364,27.489726014741095,0.0,0.0,0.0,0.9957950820744499,0.9777694310901994,1.0138207330587004,0.006144833334493807,0.005902096104770792,0.006387570564216823,1.0005603426715315,0.9823512520688966,1.0187694332741664,0.9979373268244032,0.9826617821213353,1.013212871527471,3.0033964441276204,2.9639933913466416,3.042799496908599,1.191408760027201,1.160482378627703,1.2240286228810302,1.4179131228990245,1.3831082314574996,1.4545149103836048,0.939591329340842,0.9133051652867185,0.967435436166699,0.24839231649099014,0.24266388380799248,0.25439774394912873,1.2194059343255652,1.1876379927199832,1.2529200966466727,1.399958977633082,1.3712531002482993,1.429892413173581,1.135272702538516,1.1066442096592484,1.165421749509493,0.07409763837345226,0.07271081589038962,0.07553839156083048,26.658778370834327,25.955834843652728,27.361721898015926
30,30,100,1,1,30,30,9,9,9,27,9,9,9,27,1,1,1,3,10,0.1,0.9,1,1,0.0,0.0,0.0,9.02459094746914,8.832281203546344,9.216900691391935,0.20625636151213067,0.20007332466124164,0.2124393983630197,9.04996632268354,8.792809162445598,9.307123482921481,9.06325879640438,8.902516320299636,9.224001272509124,26.729708755637038,26.160293287543894,27.299124223730182,0.0,0.0,0.0,1.0010321718982214,0.9810071325772848,1.021057211219158,0.0662771637377992,0.06355936211609164,0.06899496535950675,0.9798433283050823,0.952525955865324,1.0071607007448407,1.0009293817753604,0.9774438857971667,1.0244148777535542,2.9987190832152653,2.9504117761345765,3.047026390295954,1.72096990733846,1.669009618096972,1.7762694535956507,1.741139994081562,1.6990301109707393,1.7853902847096461,1.369985454738697,1.3285867361363168,1.4140471159393189,0.35562884924635535,0.3468292074412605,0.3648866385259307,1.7177350343152071,1.6636338199296434,1.7754732565972382,1.7622525129030515,1.719497406315806,1.8071880370053592,1.6042102496114505,1.5572994610538122,1.6540350193491287,0.11285099873149283,0.11008013636106079,0.1157649555054253,3.507596303591488,3.409396854971354,3.605795752211622
30,30,100,1,1,25,35,9,9,9,27,9,9,9,27,1,1,1,3,300,0.1,0.9,10,0.5,0.0,0.0,0.0,9.026301410637208,8.766537766858361,9.286065054416055,0.08426059095107911,0.08178430729973482,0.08673687460242341,8.989947337055906,8.779237100372287,9.200657573739525,9.078135699891764,8.935215522589273,9.221055877194255,26.969193583438326,26.30064551120674,27.637741655669913,0.0,0.0,0.0,1.009467798834359,0.9892266703939285,1.0297089272747895,0.02254966060900183,0.021431544228825046,0.023667776989178615,1.002750956081735,0.9737601945326296,1.0317417176308403,0.9957786217130851,0.9782181369366935,1.0133391064894768,3.0097416446013723,2.9534621126831886,3.066021176519556,0.2665967026142453,0.25147988636499047,0.28364713847168876,2.279386817608591,2.2218573917479127,2.339974592196471,0.22195807482174648,0.2104431578808192,0.23480606856996852,0.04506896973266333,0.042859456206930324,0.04751867794003142,0.27178660944178357,0.25587811079178324,0.28980437790339264,2.2747793388001174,2.2094128668432576,2.344131522695186,0.2604770197371874,0.24538952809650416,0.2775413276276163,0.012133059213278183,0.011706271408190373,0.012592144211567562,25.16749919184981,24.546514476652234,25.788483907047386
30,30,100,1,1,30,30,9,9,9,27,9,9,9,27,1,1,1,3,10,0.1,0.9,10,0.5,0.0,0.0,0.0,9.004812630114493,8.862601334206996,9.14702392602199,0.10498990032679932,0.1022068804171856,0.10777292023641304,9.074339225394436,8.853684668473255,9.294993782315617,9.076986100800234,8.809470731984876,9.344501469615592,27.241825998255717,26.72407926531698,27.759572731194453,0.0,0.0,0.0,1.000917394538599,0.9748920082846858,1.026942780792512,0.03462309811347168,0.0331230458846019,0.03612315034234146,1.005081162027601,0.9837445774491841,1.0264177466060178,0.9943129623972246,0.9796654505622078,1.0089604742322413,3.001572395005659,2.9595942208149904,3.043550569196328,1.2292962530910854,1.1958982339065243,1.2646132872940121,1.3820824183633549,1.3496631021929115,1.416097509092937,0.9753823780703482,0.9467552457462353,1.0057946919897567,0.26221957549060365,0.25615860224654696,0.2685743171866979,1.2559225053727325,1.2249185649167258,1.2885366854624716,1.3597465788250997,1.3246625405213341,1.3967395970654626,1.1760624830935504,1.144761537074569,1.2091232565003238,0.08635422453109047,0.08385744132562918,0.08900424952488308,25.976222440554782,25.435782166320912,26.51666271478865
30,30,100,1,1,30,30,9,9,9,27,9,9,9,27,1,1,1,3,10,0.1,0.9,10,1,0.0,0.0,0.0,8.969790809911753,8.808541879202311,9.131039740621196,0.20989884853394553,0.202805360578874,0.21699233648901706,9.026190417780311,8.852174002370482,9.20020683319014,8.965326156412,8.837541137262207,9.093111175561795,27.14695184702304,26.70020034368793,27.59370335035815,0.0,0.0,0.0,0.993405106473626,0.9773467467730368,1.0094634661742152,0.07413682018138995,0.07060958874970791,0.077664051613072,1.0028761671652737,0.9878930771476812,1.0178592571828664,1.0025966698462148,0.9893805999025646,1.0158127397898649,2.973911190332231,2.936581597677009,3.011240782987453,1.2576751043308283,1.222673517596857,1.2947397373355078,1.3658993408716724,1.3385728123812128,1.394364845568988,1.0005734099222883,0.9706405943437936,1.0324111176866055,0.26266024016958717,0.2558826718772265,0.2698066120817577,1.2893112593103413,1.2587758383323524,1.3213649692505376,1.3406310907798191,1.3029004504480848,1.3806121819339803,1.1875254176645964,1.1527201891915626,1.2244979020947049,0.09605831754059517,0.09338373905775578,0.09889061703012295,26.07288653069468,25.34755612210609,26.79821693928327
30,30,100,1,1,25,35,9,9,9,27,9,9,9,27,1,1,1,3,300,0.1,0.9,10,1,0.0,0.0,0.0,8.918224920816098,8.766589082000523,9.069860759631672,0.167280933648689,0.16109454546744745,0.17346732182993058,8.983099112424334,8.7163704480053,9.249827776843368,8.979151850125731,8.751328549734373,9.20697515051709,27.10797632404349,26.48825994591423,27.727692702172753,0.0,0.0,0.0,0.9954312184259394,0.9790034425884022,1.0118589942634766,0.04718120118572906,0.044983012244187076,0.04937939012727105,0.9991532824958768,0.9808468043370949,1.0174597606546587,0.9968303692895414,0.957304648084003,1.0363560904950797,2.9767260754310048,2.9312135238050323,3.022238627056977,0.2830376848851084,0.26790022683454906,0.2999882472732631,2.2990456005118793,2.248789231871724,2.3515995946559656,0.2363390301524976,0.22489254886782956,0.24901319330813013,0.04804926748177463,0.04586583965038853,0.050450968842315876,0.2880491971011287,0.2741313079457746,0.3034559229155695,2.276565806662046,2.2361809731709856,2.3184361467050385,0.2752370065155679,0.2598896943489798,0.29251069225091453,0.013696981923168558,0.012964220271328496,0.014517540076654283,25.000069416012202,24.35284756897491,25.647291263049496
30,30,100,1,1,30,30,9,9,9,27,9,9,9,27,1,1,1,3,60,0.1,0.9,0.1,1,0.0,0.0,0.0,8.980965091031088,8.822856842050923,9.139073340011253,0.19857558626675928,0.1923507252758188,0.20480044725769975,8.991577554654292,8.794219115794965,9.188935993513619,9.0213704582618,8.806526835172326,9.236214081351273,27.142256988983466,26.58505638584655,27.699457592120382,0.0,0.0,0.0,0.9962528379561909,0.9763831235292773,1.0161225523831046,0.057416529327587014,0.05519274739754884,0.059640311257625186,0.992929791061492,0.9661279694920286,1.0197316126309555,1.000528111366739,0.9715447136294122,1.0295115091040659,3.0263133247334633,2.973552301107739,3.0790743483591876,0.9273906907878852,0.8883387759048695,0.9700339765634055,2.5129388394168126,2.45710998065709,2.571363696988994,0.754099061827595,0.7215755459940297,0.7896928221009883,0.18564041771056988,0.18143921042137343,0.190040793827838,0.9191653805629948,0.8810723997629338,0.960701091170194,2.50677470146946,2.453211716709232,2.562728863986854,0.8652268484479786,0.8301961378746254,0.9033440882922001,0.05296876980564321,0.05159931224281781,0.0544129006490635,0.3435383821256351,0.3350070468386181,0.3520697174126521
30,30,100,1,1,30,30,9,9,9,27,9,9,9,27,1,1,1,3,60,0.1,0.9,0.1,0.1,0.0,0.0,0.0,9.079402216365887,8.903572786456614,9.25523164627516,0.019597744837480797,0.018709973091215446,0.020485516583746147,8.973998573891604,8.792378610760114,9.155618537023095,9.11147446468002,8.94939830515427,9.27355062420577,26.647360478000873,26.162678501170756,27.13204245483099,0.0,0.0,0.0,0.9959654587502937,0.9732023643542731,1.0187285531463144,0.0045748551633945,0.004376747570019045,0.004772962756769955,1.0030143081229328,0.983196819547191,1.0228317966986746,0.9984651142624359,0.9758141321094013,1.0211160964154704,3.007291094147338,2.9411493116108303,3.0734328766838455,0.8763448701527016,0.826287175575683,0.932858832747632,2.5619758396454513,2.4989447775839344,2.6282688520455912,0.7155377005942399,0.6802118026519776,0.7547337996257596,0.1703876718420523,0.16659371889510138,0.17435845648012813,0.8757955081159473,0.8305477537676832,0.9262574717474775,2.5787587884305734,2.520183555735609,2.6401216765402147,0.8359185262549094,0.798405616767139,0.8771302972635617,0.04025797433709318,0.03928595963326076,0.04127930855559352,0.3431076463038346,0.3336564357137351,0.3525588568939341
30,30,100,1,1,30,30,9,9,9,27,9,9,9,27,1,1,1,3,60,0.1,0.9,1,0.5,0.0,0.0,0.0,8.918576971758394,8.747909675648108,9.089244267868681,0.09674606855548454,0.09349565862710521,0.09999647848386387,8.902341520158485,8.702774463588328,9.101908576728642,8.987731302626022,8.733509312350897,9.241953292901147,26.73052766286624,26.055913178312462,27.40514214742002,0.0,0.0,0.0,0.9968680007221001,0.9781392705390866,1.0155967309051137,0.026162764568036664,0.02508529399257044,0.027240235143502888,1.0002342453076782,0.9789615086233407,1.0215069819920157,1.0022113329295104,0.9808396662149849,1.0235829996440358,3.01289567039032,2.9684451351352634,3.0573462056453766,0.8892849816995686,0.8491716703097573,0.9333759486760645,2.4939574969719818,2.432443809572239,2.5586631247010714,0.7313477449840661,0.6946611976160383,0.772125339802871,0.17449306593247904,0.17038122960555768,0.17880827339880254,0.8881410694782598,0.8474500956618533,0.9329367513922705,2.5029381761174565,2.440691428735772,2.5684430674366263,0.8513893456494483,0.811179607105361,0.895793341685858,0.04636257995908594,0.04515272513433375,0.047639055315754394,3.3010948090081222,3.21374402683371,3.3884455911825344
30,30,100,1,1,30,30,9,9,9,27,9,9,9,27,1,1,1,3,60,0.1,0.9,0.1,0.5,0.0,0.0,0.0,8.866432016538125,8.703652018313349,9.029212014762901,0.10018497190207204,0.09675866909755207,0.10361127470659201,9.067165997531083,8.821856571313168,9.312475423748998,8.994966716911012,8.826991931231698,9.162941502590327,26.917094557432637,26.17618183007694,27.658007284788336,0.0,0.0,0.0,1.0002549477748406,0.9802024346635273,1.0203074608861538,0.026538468126116734,0.02535143932269978,0.02772549692953369,1.0066120547271145,0.9813996575388795,1.0318244519153494,0.9912273437189085,0.9729444547509428,1.0095102326868743,2.9916404111201276,2.9409362652505275,3.0423445569897276,0.8833389894374905,0.8448067666114811,0.9255541567576727,2.5469631213233463,2.480431881272445,2.617161791447484,0.7087518287022686,0.6735472132006212,0.7478395156363611,0.17513950828734695,0.17069252366924523,0.17982440211259496,0.881129216200345,0.8380822257113645,0.9288377444629063,2.55331369019509,2.4835951398292675,2.6270595187459933,0.8314426543885115,0.7923142374520498,0.87463655681408,0.04672172100121914,0.04567048017447243,0.047822496839856427,0.3461396732515644,0.3374691235303707,0.35481022297275816
30,30,100,1,1,30,30,9,9,9,27,9,9,9,27,1,1,1,3,60,0.1,0.9,10,0.1,0.0,0.0,0.0,8.974631031249997,8.785237199404946,9.164024863095047,0.020378801755896053,0.01980560050822797,0.020952003003564135,8.991852118098038,8.777673440252132,9.206030795943944,8.9953452561301,8.82833333473863,9.16235717752157,26.930238444609262,26.254703791576013,27.605773097642512,0.0,0.0,0.0,0.9924393034439429,0.9695429607284896,1.0153356461593963,0.0052137089285744925,0.005005376812291915,0.00542204104485707,0.9953159040719017,0.9771619174617164,1.0134698906820871,0.9909859699618402,0.9717175224310423,1.0102544174926382,3.00947258355562,2.9260394620723913,3.0929057050388487,0.5442570480208254,0.5205735512044928,0.5701982194132368,2.0054121927370834,1.9501893812621791,2.063853592820161,0.4421837099195456,0.42409182992753436,0.46188798479829174,0.11259773470959959,0.10941154275068761,0.11597506407824223,0.562042210611842,0.5372863234826423,0.5891895808768104,1.9811341272503993,1.9350093466546119,2.029511555173862,0.5396299729614987,0.517599188784191,0.5636195400109799,0.029197496654754847,0.028430166916932877,0.030007395773492714,25.470987542286757,24.72188088308855,26.220094201484965
30,30,100,1,1,30,30,9,9,9,27,9,9,9,27,1,1,1,3,60,0.1,0.9,1,0.1,0.0,0.0,0.0,8.944277795939643,8.79991440421557,9.088641187663715,0.02006287380880871,0.01943996791523895,0.02068577970237847,8.987842075908906,8.725652324495142,9.25003182732267,9.07247226142649,8.914044548983897,9.230899973869084,26.918608308455077,26.266593846307508,27.570622770602647,0.0,0.0,0.0,1.0052845922313898,0.9893100619119095,1.02125912255087,0.004709431567443913,0.004494059123397459,0.004924804011490367,1.0055190531712985,0.9896049659643218,1.0214331403782753,1.0018734569083734,0.9826314403688141,1.0211154734479326,3.0085955838931517,2.9574606267027836,3.05973054108352,0.8159273208599775,0.7833851886777065,0.8512902565585289,2.5362572276817374,2.477029803812211,2.5983863673964636,0.6544685214573492,0.6216754069597803,0.6909139392155724,0.16175604687403877,0.15822636952036714,0.165446795832365,0.813453603208447,0.7793174175168723,0.8507172943277023,2.5252604124941587,2.4658023767631096,2.587656729295554,0.7723331680123305,0.7404571138092877,0.8070771589680716,0.03876574722349671,0.037679975991296195,0.03991594937728359,3.3343693240748546,3.258782519027877,3.409956129121832
30,30,100,1,1,30,30,9,9,9,27,9,9,9,27,1,1,1,3,60,0.1,0.9,10,1,0.0,0.0,0.0,9.089233322066494,8.920232487253534,9.258234156879455,0.20091801873800896,0.19415563346396789,0.20768040401205004,9.046871481313197,8.865024368661622,9.228718593964771,9.11612001772019,8.909657035283534,9.322583000156847,27.052509304291963,26.52722038532986,27.577798223254067,0.0,0.0,0.0,0.998791829756967,0.9772599976505975,1.0203236618633365,0.060741403976141986,0.05842951561826958,0.06305329233401438,0.9969074835595634,0.9824330186773572,1.0113819484417697,1.004296944407055,0.9844458112758416,1.0241480775382685,2.9917617057760757,2.9242753865348354,3.059248025017316,0.6360412804438679,0.6095724493481098,0.6649131116159265,1.8897666561075386,1.838872375260229,1.9435583190100971,0.508094165300001,0.48570571576166843,0.5326463273061043,0.12806108321843002,0.1258392327341797,0.1303628030460447,0.653471068500981,0.6252621131917653,0.6843455993929789,1.8749047811821569,1.8206709522874913,1.932468825636294,0.6127378907503964,0.5871116122013907,0.6407033440308217,0.03936190402944524,0.0384314174548856,0.04033856573860082,25.74101314320804,25.1908698731798,26.29115641323628
30,30,100,1,1,30,30,9,9,9,27,9,9,9,27,1,1,1,3,60,0.1,0.9,1,1,0.0,0.0,0.0,8.907272687136164,8.737826524091599,9.076718850180729,0.19827957936221755,0.19243870500135357,0.20412045372308152,9.058142337519724,8.888272864587208,9.22801181045224,8.947937908142627,8.785690477449295,9.11018533883596,26.7708713517461,26.137961747572618,27.40378095591958,0.0,0.0,0.0,0.9936323327738944,0.9772710675745305,1.0099935979732584,0.05655924294116834,0.0545284508337682,0.05859003504856848,1.0051636278979117,0.9837527962832724,1.026574459512551,0.9929541266282117,0.9743871628161952,1.011521090440228,2.9939845220373957,2.9324721303061656,3.055496913768626,0.892479103951802,0.8541789787198688,0.9343751051805468,2.4532159728461336,2.397184582013852,2.511929389588061,0.7293384639383554,0.6972472830207437,0.7645261928375031,0.17915422023387678,0.17478348424651524,0.18374915697225455,0.8929302886656253,0.8529161367175331,0.936883740519792,2.4586650258973717,2.3999908790226763,2.520279958582208,0.8531043706984336,0.8158947218485497,0.8938701631435704,0.051573309435182284,0.04974834858823224,0.05353726221278968,3.3435538160064264,3.259108523036905,3.427999108975948
30,30,100,1,1,30,30,9,9,9,27,9,9,9,27,1,1,1,3,60,0.1,0.9,10,0.5,0.0,0.0,0.0,9.033891293255296,8.87534570916101,9.192436877349582,0.10270424022828986,0.09961081900823072,0.105797661448349,8.995048190926923,8.843498328027987,9.146598053825858,8.858786642698977,8.655283271523666,9.062290013874287,27.02314152964132,26.478536231007165,27.567746828275478,0.0,0.0,0.0,1.0014958142778883,0.985609004827289,1.0173826237284875,0.028976648515638352,0.027806551408457898,0.030146745622818806,0.9997017083881786,0.9780657533474105,1.0213376634289468,0.9963187291161175,0.9736031342039511,1.019034324028284,2.997677958699691,2.936286476850197,3.059069440549185,0.5959642663680196,0.5741327874500324,0.619521663600462,1.9970784376513993,1.9454007276405327,2.051576608402412,0.4777268244784355,0.4596379362758555,0.49729780341513996,0.12222446642254621,0.1190116586762225,0.12561555112985784,0.6053720075637942,0.5831504585020587,0.6293541977135271,1.9754441346325244,1.9209053680703505,2.0331703532801777,0.5728605651126476,0.5524656533994653,0.5948189998358351,0.03541916254432414,0.034342038586714314,0.03656604143941045,25.784172650037778,25.124806055720743,26.443539244354813
